rho,v0,seed,N,L,status,final_step,n_samples,mean_A,mean_K,mean_B,mean_f_giant,mean_n_clusters,mean_mean_size,mean_mean_rg,mean_mean_anisotropy,mean_mean_lifetime,mean_mean_com_speed
0.5,0.1,7,180,18.973665961010276,chaos,8000,80,0.4501388888888888,0.2674001398375422,1.7212103174603173,0.10722222222222222,88.8,2.045641556377486,0.359446385909781,0.7541227953409452,13.790269609859308,0.2002462144099025
0.5,0.1,8,180,18.973665961010276,chaos,8000,80,0.426845238095238,0.2511799208861617,1.6477579365079358,0.094375,88.3875,2.0554492876761397,0.36291984326354265,0.7364893959502163,16.864443961382054,0.19625571860966406
0.5,0.1,6,180,18.973665961010276,chaos,8000,80,0.4304563492063491,0.2576085489955217,1.7409722222222221,0.10770833333333334,87.7375,2.0706371990168178,0.3634750508345504,0.7428039051040602,17.87235180664799,0.18894050439348656
0.5,0.1,9,180,18.973665961010276,chaos,8000,80,0.45101190476190467,0.2636887696165718,1.7677579365079363,0.10590277777777776,88.1125,2.0598371772031916,0.3745183878529715,0.7298456819976369,14.646790983482237,0.1919936814904574
0.5,0.1,10,180,18.973665961010276,chaos,8000,80,0.4132936507936507,0.2463472374775706,1.5900198412698408,0.09659722222222222,88.2125,2.0610369879909447,0.3534257758404502,0.7593670821652635,14.114749801122723,0.20095403478416385
0.5,0.1,11,180,18.973665961010276,chaos,8000,80,0.4379365079365079,0.25723582599261824,1.698273809523809,0.10298611111111111,86.8125,2.097384071390633,0.36032391060414215,0.7360536652404088,14.281080137208061,0.19943485106247855
0.5,0.1,12,180,18.973665961010276,chaos,8000,80,0.44337301587301586,0.26833738074168967,1.7346626984126978,0.10020833333333334,90.2375,2.0109013314647983,0.3567578150533571,0.7425973361188147,16.044403225341142,0.20481744894426654
0.5,0.1,13,180,18.973665961010276,chaos,8000,80,0.4488888888888889,0.2615768487062574,1.7415476190476187,0.10131944444444445,86.8625,2.0939537466354152,0.36847185144748684,0.7352274640314489,16.799834284471387,0.18965942474680172
0.5,0.1,14,180,18.973665961010276,chaos,8000,80,0.4282936507936507,0.24781987822998017,1.6880952380952379,0.09861111111111112,89.3,2.0343384650706424,0.35956557677799494,0.7439515754166317,15.21049187965176,0.18420943302362486
0.5,0.1,17,180,18.973665961010276,chaos,8000,80,0.44791666666666663,0.2672131489235027,1.7739682539682533,0.1073611111111111,87.6125,2.074290357084287,0.3617249053205398,0.7378015811359517,17.29529342715751,0.1897404741711715
0.5,0.1,15,180,18.973665961010276,chaos,8000,80,0.45196428571428565,0.2623418472564419,1.7628571428571427,0.11006944444444444,88.7375,2.0474909662701437,0.37123868192092757,0.7400336336484006,16.654305518248716,0.20695612003724567
0.5,0.1,16,180,18.973665961010276,chaos,8000,80,0.45545634920634914,0.2622889494307383,1.738035714285714,0.10583333333333331,88.7875,2.040443023023088,0.3574331819257545,0.75059926456923,15.8697775988957,0.1953455634142364
0.5,0.1,18,180,18.973665961010276,chaos,8000,80,0.43636904761904755,0.25589520090415885,1.6733333333333331,0.09986111111111111,87.7875,2.0634924245373947,0.358264691183492,0.7457867614916216,15.482438339969585,0.1900905455226857
0.5,0.1,19,180,18.973665961010276,chaos,8000,80,0.44013888888888875,0.2556075676897994,1.6996031746031743,0.10145833333333332,88.575,2.049455354700843,0.3634759249260087,0.7485164571282994,14.390692003251957,0.1962980370304477
0.5,0.2,0,180,18.973665961010276,chaos,8000,80,0.42059523809523797,0.24623344153931442,1.6499999999999997,0.10354166666666667,89.4625,2.0270441063698543,0.36070768359769845,0.7438433264538433,16.034316564432345,0.18088543895613513
0.5,0.2,2,180,18.973665961010276,chaos,8000,80,0.46029761904761896,0.2727973383423393,1.8113293650793647,0.1104861111111111,88.325,2.0528455209544747,0.36478094763188185,0.7475237618622325,15.538563444451157,0.20271572667376322
0.5,0.2,4,180,18.973665961010276,chaos,8000,80,0.4211507936507936,0.24868363896266593,1.6476388888888884,0.09909722222222221,87.0,2.09017778306699,0.3610948067563424,0.7439493786684362,15.469459656466265,0.191807258092829
0.5,0.2,3,180,18.973665961010276,chaos,8000,80,0.4329563492063492,0.25697955966419744,1.7156547619047617,0.10201388888888889,88.2875,2.050427398044455,0.3555632635644897,0.7458825973801849,15.032652501037457,0.2042173534925233
0.5,0.2,1,180,18.973665961010276,chaos,8000,80,0.42472222222222217,0.2431822011093992,1.6393452380952378,0.09798611111111111,89.2875,2.0310963462078213,0.36146557314726496,0.7468085374560092,16.667826494748347,0.186997670333772
0.5,0.2,5,180,18.973665961010276,chaos,8000,80,0.4504365079365078,0.26308730260495483,1.7660317460317458,0.10590277777777779,87.2875,2.0797867192202637,0.3621824816172391,0.7423834221384522,16.45932202334028,0.20087381685077207
0.5,0.2,6,180,18.973665961010276,chaos,8000,80,0.4368849206349205,0.25543259378673316,1.6824801587301585,0.10402777777777779,92.325,1.9636289230572372,0.3588288742204841,0.7563521318329066,14.965608519429997,0.19055401329721583
0.5,0.2,7,180,18.973665961010276,chaos,8000,80,0.43706349206349204,0.2642754952294794,1.7021428571428565,0.10027777777777777,87.125,2.0863618458893427,0.3570538240542296,0.7493795460302988,13.524737659522895,0.19796308146618197
0.5,0.2,8,180,18.973665961010276,chaos,8000,80,0.42851190476190465,0.25127715115385685,1.6280753968253965,0.09368055555555557,87.1875,2.0839738670827144,0.35070369471939267,0.76291018076198,13.8905835481246,0.19994996961381878
0.5,0.2,10,180,18.973665961010276,chaos,8000,80,0.45494047619047606,0.26181367280725787,1.7766666666666662,0.10388888888888888,87.25,2.083311955298996,0.3538970900858505,0.7569183995348394,14.467682861774795,0.19979909347038485
0.5,0.2,9,180,18.973665961010276,chaos,8000,80,0.4673015873015872,0.277855525671975,1.8078174603174602,0.11097222222222221,88.8,2.046138920384614,0.36695477255379716,0.7373517922481991,17.06874765132509,0.18932357303155994
0.5,0.2,11,180,18.973665961010276,chaos,8000,80,0.43117063492063484,0.2517385386914408,1.6779563492063487,0.10034722222222223,89.7625,2.0222885803444575,0.3573948491779523,0.7543895491028362,18.245632955113404,0.19163849104936878
0.5,0.2,12,180,18.973665961010276,chaos,8000,80,0.44672619047619044,0.26534337898020344,1.7376785714285714,0.10145833333333334,88.5625,2.0470395751562576,0.36322235746285825,0.7539905668439064,15.393980065789606,0.1926947225187051
0.5,0.2,14,180,18.973665961010276,chaos,8000,80,0.4324007936507936,0.2489326115701606,1.638115079365079,0.09312499999999999,87.25,2.0826823685470846,0.35699593243763594,0.755811511074471,15.417186812751414,0.19155440921746922
0.5,0.2,13,180,18.973665961010276,chaos,8000,80,0.44805555555555543,0.26283135411429326,1.744583333333333,0.10659722222222223,88.85,2.046012684437135,0.35908691420407024,0.7551727136289684,16.588490394727337,0.19617875933713003
0.5,0.2,15,180,18.973665961010276,chaos,8000,80,0.43428571428571416,0.25733121370871526,1.6863690476190474,0.10208333333333333,89.2125,2.0364181255128306,0.3635768517230162,0.7592206852715806,16.54167035463728,0.19574476908308985
0.5,0.2,16,180,18.973665961010276,chaos,8000,80,0.4276190476190475,0.2608472246827963,1.6451587301587298,0.10347222222222222,88.175,2.0594388736577565,0.35040284186390785,0.7561158141147639,16.435412171994063,0.21020145962085984
0.5,0.2,17,180,18.973665961010276,chaos,8000,80,0.44293650793650785,0.25972354715822177,1.7260714285714283,0.10388888888888888,87.775,2.0714072475861665,0.3595717810378196,0.7450683026089084,15.106481798481571,0.19851456145943586
0.5,0.2,18,180,18.973665961010276,chaos,8000,80,0.44779761904761894,0.2642301040619917,1.7244047619047613,0.10430555555555554,88.4,2.05078996014864,0.3620224887191149,0.7437372433013684,15.54122235559873,0.2016659990315984
0.5,0.2,19,180,18.973665961010276,chaos,8000,80,0.446845238095238,0.2573695950579193,1.7307738095238094,0.1015972222222222,86.425,2.1003888078249795,0.3657101915801254,0.7364556627807544,13.605453835857698,0.19332676111482822
0.5,0.4,1,180,18.973665961010276,chaos,8000,80,0.44309523809523804,0.26241686916709256,1.7389682539682536,0.10805555555555554,88.425,2.0477803130441563,0.36986505560871646,0.7412312179874455,17.69405772740098,0.19905439002233227
0.5,0.4,0,180,18.973665961010276,chaos,8000,80,0.4005357142857141,0.24405585634524335,1.5808928571428567,0.09583333333333333,87.6375,2.0751818078063344,0.34879879060328045,0.7563488753786621,14.560648980425915,0.20487192134857085
0.5,0.4,3,180,18.973665961010276,chaos,8000,80,0.4237103174603174,0.24903502115596482,1.6384126984126983,0.09895833333333333,88.5125,2.0519225147051947,0.36611124039301607,0.7391789346555575,15.842416979706337,0.19302303538708027
0.5,0.4,2,180,18.973665961010276,chaos,8000,80,0.45986111111111105,0.2670085730857427,1.7461706349206345,0.10555555555555556,88.3375,2.0508645882366188,0.35816674305277313,0.7494949218939034,15.034024017454033,0.19106902606848641
0.5,0.4,4,180,18.973665961010276,chaos,8000,80,0.44688492063492047,0.2670422247226601,1.7790277777777774,0.11187499999999999,89.725,2.0208118963816375,0.36145633534704,0.7383358832635027,16.622436485921515,0.19624367802512052
0.5,0.4,5,180,18.973665961010276,chaos,8000,80,0.4349603174603174,0.25907058458383525,1.6534523809523805,0.10534722222222222,88.5875,2.048960642744344,0.3595577488183087,0.7484475303204692,16.690061510216953,0.19963193511420152
0.5,0.4,6,180,18.973665961010276,chaos,8000,80,0.43357142857142844,0.25098429593976707,1.6713095238095235,0.10409722222222224,88.8,2.040598798493388,0.35967302015919156,0.7652040365893461,14.430533668520605,0.20236757633619704
0.5,0.4,7,180,18.973665961010276,chaos,8000,80,0.44482142857142853,0.26507290504715114,1.7857341269841265,0.1098611111111111,88.375,2.0525316548366215,0.3725813014627791,0.7482836572748217,14.769658547063894,0.19864083436129326
0.5,0.4,8,180,18.973665961010276,chaos,8000,80,0.4571626984126983,0.26060861058314405,1.7568452380952375,0.10770833333333334,88.975,2.037000620816168,0.36026723623615114,0.7436074373553423,19.92038004855804,0.20197766389772537
0.5,0.4,10,180,18.973665961010276,chaos,8000,80,0.44589285714285704,0.2549572195850135,1.7460714285714283,0.10791666666666669,89.9875,2.0168107789548646,0.3623488207432555,0.7323793087899378,16.81681528356878,0.1928525551773795
0.5,0.4,9,180,18.973665961010276,chaos,8000,80,0.4227976190476189,0.2521370004138487,1.6408134920634923,0.1036111111111111,89.9,2.018609045133009,0.3664627573389508,0.7397296601901779,17.252080987641527,0.1840257818684087
0.5,0.4,12,180,18.973665961010276,chaos,8000,80,0.40882936507936496,0.24698555752247212,1.5958730158730154,0.09979166666666667,88.6,2.0475252203675303,0.3600059370441121,0.7434986810532033,14.969666160454528,0.18578446257668685
0.5,0.4,11,180,18.973665961010276,chaos,8000,80,0.4312896825396825,0.254777074376827,1.6591865079365078,0.09923611111111111,88.0375,2.0607474946544473,0.35204541705287207,0.752963308745847,15.37868095712048,0.1901563043246194
0.5,0.4,15,180,18.973665961010276,chaos,8000,80,0.4462499999999999,0.2585003885291165,1.767162698412698,0.10381944444444444,87.125,2.083031371517317,0.36748237962724806,0.7411382016186165,15.225330395918515,0.19359810618426115
0.5,0.4,13,180,18.973665961010276,chaos,8000,80,0.44509920634920624,0.2664514007765501,1.7439682539682537,0.10659722222222223,89.45,2.0298157960047183,0.3605404260786498,0.7443722335434365,14.089285293089834,0.2032267633661819
0.5,0.4,14,180,18.973665961010276,chaos,8000,80,0.4395833333333333,0.2616002318053606,1.7326785714285713,0.10701388888888888,89.1625,2.0340236614604463,0.3554238323763842,0.746045284271743,14.22699896891063,0.19370531015375492
0.5,0.4,16,180,18.973665961010276,chaos,8000,80,0.4315079365079364,0.2521085379484439,1.6699206349206346,0.09972222222222223,88.6375,2.0435007727324397,0.3501290629348849,0.7521956681629449,14.933408462613809,0.19631906930591278
0.5,0.4,19,180,18.973665961010276,chaos,8000,80,0.44686507936507924,0.2586476516459063,1.6955555555555553,0.10097222222222221,87.4875,2.080861733264372,0.36001314731755435,0.7413957179111448,16.407980801360264,0.1871801579370695
0.5,0.4,17,180,18.973665961010276,chaos,8000,80,0.43130952380952375,0.25255641774842114,1.6573611111111108,0.10013888888888889,87.5625,2.0691013313941644,0.36215030421368,0.7361120571896664,14.901253200250057,0.19319684929925549
0.5,0.4,18,180,18.973665961010276,chaos,8000,80,0.42081349206349195,0.2535277699914847,1.6446825396825395,0.09895833333333333,87.1375,2.082182236028579,0.3599310800736617,0.7491196608568081,15.36548324631761,0.20424180396039615
0.5,0.8,0,180,18.973665961010276,chaos,8000,80,0.4439484126984127,0.2634388747590556,1.74172619047619,0.10895833333333334,89.725,2.018909366345615,0.35915037007225914,0.7538413486020874,15.505019474617416,0.20289369287438624
0.5,0.8,1,180,18.973665961010276,chaos,8000,80,0.42630952380952375,0.24360859479213604,1.6430555555555553,0.09680555555555556,88.0375,2.0603583747359986,0.3685018556357737,0.7452269369544509,15.908314588714006,0.19232100037150685
0.5,0.8,2,180,18.973665961010276,chaos,8000,80,0.42378968253968247,0.24907941067245587,1.6259325396825393,0.09972222222222223,87.85,2.067632253225583,0.3571470594964329,0.7550506189372609,14.851033899231174,0.19182103195158473
0.5,0.8,3,180,18.973665961010276,chaos,8000,80,0.4456944444444444,0.2604180361224552,1.702043650793651,0.10097222222222221,86.75,2.093504627425778,0.3564728480916194,0.7549195718063806,14.6579920780733,0.20219821287432566
0.5,0.8,4,180,18.973665961010276,chaos,8000,80,0.4275198412698412,0.2544073260181994,1.6499801587301584,0.10180555555555555,89.5125,2.0245869887599603,0.3568177829972031,0.757673447180078,14.998067316229434,0.21193289032378307
0.5,0.8,5,180,18.973665961010276,chaos,8000,80,0.40474206349206343,0.24162918426739582,1.5724801587301585,0.09381944444444444,90.175,2.009557077833204,0.3512392375678884,0.7620404207955547,16.367288445408896,0.20073570271198746
0.5,0.8,6,180,18.973665961010276,chaos,8000,80,0.42603174603174593,0.25965791041092495,1.6597619047619045,0.10270833333333333,88.3125,2.0588037165946784,0.3461100967462345,0.7749661944645128,12.904158944824664,0.20616245485980528
0.5,0.8,7,180,18.973665961010276,chaos,8000,80,0.44293650793650785,0.25733552789455566,1.7094642857142854,0.10347222222222223,88.075,2.0560419197298203,0.36552715334380503,0.7528203692290794,14.550620697202294,0.19878523277084237
0.5,0.8,8,180,18.973665961010276,chaos,8000,80,0.4236309523809524,0.24607480190512643,1.6211507936507936,0.09875,89.9125,2.0167156805439452,0.3607464410269046,0.7458705304854437,15.53674069660612,0.191155391342516
0.5,0.8,9,180,18.973665961010276,chaos,8000,80,0.4272420634920634,0.26033764358953776,1.6653968253968252,0.10451388888888888,87.375,2.0814840889489803,0.35849877789789075,0.7493400348542956,15.673298981763486,0.20498361559609365
0.5,0.8,10,180,18.973665961010276,chaos,8000,80,0.4125396825396825,0.24436869332235417,1.6304563492063486,0.09965277777777777,90.0875,2.0155530514699893,0.35537373225904345,0.7506711719726104,17.164631736046637,0.1830288911008438
0.5,0.8,11,180,18.973665961010276,chaos,8000,80,0.45277777777777767,0.26934519535806334,1.7968849206349204,0.10590277777777776,87.575,2.0749860690992454,0.3557769139416017,0.7610598526483157,13.296758598784425,0.2022148880022765
0.5,0.8,12,180,18.973665961010276,chaos,8000,80,0.4385515873015873,0.259694344581114,1.6700793650793648,0.10013888888888889,88.6875,2.041520426042003,0.36045084428663066,0.7463879962336133,14.015810690874565,0.20735718740161396
0.5,0.8,14,180,18.973665961010276,chaos,8000,80,0.4261111111111111,0.24680946976198417,1.6209325396825396,0.09847222222222221,90.1625,2.014313124688696,0.36014268195790544,0.7328721527130734,16.288581731470355,0.18803518548113612
0.5,0.8,13,180,18.973665961010276,chaos,8000,80,0.4446626984126983,0.2672840774775109,1.7790476190476183,0.10909722222222222,90.075,2.0152567942746047,0.36441447051443576,0.7419484391104263,15.952743471077815,0.20004047071711342
0.5,0.8,15,180,18.973665961010276,chaos,8000,80,0.4359126984126983,0.25883665733535877,1.693095238095238,0.09972222222222223,88.0,2.062176578609066,0.35625677307103,0.7604039037727708,15.236638050730278,0.20735245476440575
0.5,0.8,16,180,18.973665961010276,chaos,8000,80,0.4273015873015873,0.2531057314789716,1.6790277777777773,0.10659722222222223,88.8,2.042527182141602,0.3710646320007182,0.7293183942644592,21.14305446597381,0.1836191787891834
0.5,0.8,17,180,18.973665961010276,chaos,8000,80,0.43765873015873014,0.25272596392443736,1.6794047619047618,0.10527777777777776,86.975,2.0901410132306895,0.36355778298594155,0.7382741074695931,17.78165253866796,0.17940048979219264
0.5,0.8,18,180,18.973665961010276,chaos,8000,80,0.42214285714285704,0.24590588993946075,1.6122619047619047,0.09243055555555554,89.0875,2.0379138210901733,0.3498373758093497,0.7526654567570761,14.643272425480081,0.19552755630125454
0.5,0.8,19,180,18.973665961010276,chaos,8000,80,0.4299603174603174,0.24936265557825626,1.6118849206349204,0.09319444444444444,87.2,2.0877860819573164,0.354208700216628,0.7546539287755178,14.370097102363474,0.1940700498159012
0.5,1.2,0,180,18.973665961010276,chaos,8000,80,0.46295634920634904,0.2776743055564384,1.7741666666666664,0.11090277777777777,88.3,2.0567518812576977,0.358788196578978,0.7533393129903676,17.175668389004926,0.194951681227172
0.5,1.2,1,180,18.973665961010276,chaos,8000,80,0.471845238095238,0.27069412740626697,1.8166865079365073,0.10812499999999999,87.8625,2.066418023177293,0.36464329249725874,0.7495812693446225,16.02339994914599,0.19714954820630282
0.5,1.2,2,180,18.973665961010276,chaos,8000,80,0.4443650793650793,0.2595134935173652,1.7239087301587297,0.10131944444444443,88.5375,2.046149430363573,0.36400320809122844,0.7484136997158736,15.798766592805245,0.19663209945264798
0.5,1.2,3,180,18.973665961010276,chaos,8000,80,0.4393055555555555,0.2637067126255209,1.7111507936507935,0.1004861111111111,89.0875,2.041854822478979,0.3564598390856647,0.7477665196274454,15.84407207917663,0.20848246745051063
0.5,1.2,4,180,18.973665961010276,chaos,8000,80,0.4404563492063492,0.25586020741004195,1.65859126984127,0.0961111111111111,88.95,2.04248615768731,0.35677035674422114,0.7552519311463269,15.059883615438434,0.19889807433581733
0.5,1.2,5,180,18.973665961010276,chaos,8000,80,0.4636507936507936,0.26959116034715513,1.7895436507936506,0.10722222222222222,86.55,2.097440846153808,0.3622553700255837,0.7482550522812117,16.499637016871503,0.19974759646466844
0.5,1.2,6,180,18.973665961010276,chaos,8000,80,0.42537698412698405,0.2575791687812471,1.6788492063492058,0.1015972222222222,88.0125,2.0733054050733584,0.3549558905143238,0.7560692050230752,16.000036472706704,0.1980147540149119
0.5,1.2,7,180,18.973665961010276,chaos,8000,80,0.4528373015873015,0.2621096533711252,1.7374007936507936,0.10527777777777776,90.875,1.9954437924758643,0.3635198131707922,0.7413190448502549,17.423689644157957,0.201370509900792
0.5,1.2,8,180,18.973665961010276,chaos,8000,80,0.4242857142857142,0.2513944722144135,1.646547619047619,0.09930555555555556,90.725,2.002122529039312,0.3642280364940088,0.7384785134587227,17.56359025999532,0.19688354838435274
0.5,1.2,9,180,18.973665961010276,chaos,8000,80,0.451111111111111,0.26909743224415206,1.7539682539682537,0.103125,89.6375,2.034281205035181,0.35730682790407514,0.7589852336132014,15.282262912748223,0.2017911631305893
0.5,1.2,10,180,18.973665961010276,chaos,8000,80,0.45684523809523797,0.26655155105106304,1.7363095238095234,0.10756944444444443,91.05,1.9964230475747857,0.3556535706431072,0.7713514363477134,13.859461792360435,0.2072932741411236
0.5,1.2,11,180,18.973665961010276,chaos,8000,80,0.418968253968254,0.2503764178873369,1.6028373015873012,0.09770833333333333,91.4,1.987871286009905,0.3470243110370769,0.7534782253087102,16.327654344652792,0.20425604805500502
0.5,1.2,13,180,18.973665961010276,chaos,8000,80,0.45333333333333325,0.26712640025786466,1.718194444444444,0.10381944444444446,87.9,2.068253647333126,0.35807237549468696,0.7485520545275585,14.982202145681299,0.19536868615613198
0.5,1.2,14,180,18.973665961010276,chaos,8000,80,0.4303174603174602,0.24925331562355,1.621626984126984,0.09409722222222223,89.4,2.0341612730495346,0.3523493460131669,0.7491973375894968,14.873425800487144,0.19653817510563454
0.5,1.2,12,180,18.973665961010276,chaos,8000,80,0.4347222222222221,0.2615300964492094,1.6898412698412695,0.10131944444444443,90.0,2.014192532641924,0.3582109377629658,0.7462618163484024,16.53009880604634,0.20004197894471862
0.5,1.2,15,180,18.973665961010276,chaos,8000,80,0.4131547619047618,0.23819594546594045,1.5902777777777775,0.09576388888888888,87.5625,2.0702489690598616,0.35711572699033445,0.7480595156404869,17.694344761423615,0.19356243700600598
0.5,1.2,16,180,18.973665961010276,chaos,8000,80,0.4505753968253967,0.269656456747709,1.7547023809523807,0.10604166666666667,89.4125,2.0328849460002645,0.365004060220761,0.745858024264803,14.129364488527676,0.19953956009252907
0.5,1.2,17,180,18.973665961010276,chaos,8000,80,0.43095238095238086,0.24995935636242095,1.6237301587301585,0.10055555555555555,89.05,2.038217222975117,0.35842467383088,0.7535840064934101,16.07255416180385,0.19688346616692
0.5,1.2,18,180,18.973665961010276,chaos,8000,80,0.4513293650793651,0.26717211741500885,1.7485119047619044,0.10409722222222222,89.225,2.034385669796313,0.3627275666308297,0.7482767498747863,15.881703804941372,0.19475365764937286
0.5,1.2,19,180,18.973665961010276,chaos,8000,80,0.4309920634920634,0.2592241039611623,1.6862103174603171,0.10243055555555555,88.9125,2.041502179360222,0.34954628986733705,0.7642546914674981,15.760071300635428,0.2037267672125905
0.6,0.01,1,180,17.320508075688775,chaos,8000,80,0.5486309523809523,0.32961151705331726,2.1538293650793645,0.11819444444444445,79.6875,2.281901729232344,0.3762362827318718,0.751198483285476,13.563798735742257,0.216766467801921
0.6,0.01,0,180,17.320508075688775,chaos,8000,80,0.5823809523809522,0.35236486848133114,2.342678571428571,0.13541666666666666,78.725,2.3015505073386313,0.3766667936120311,0.7538154299781803,14.112595310938172,0.20999860327905906
0.6,0.01,3,180,17.320508075688775,chaos,8000,80,0.5586309523809523,0.3190969169826062,2.200654761904761,0.11861111111111114,79.55,2.282689039340395,0.36864448197098854,0.7543712812389897,12.361427759922032,0.21715953322061116
0.6,0.01,2,180,17.320508075688775,chaos,8000,80,0.5519047619047619,0.3320070763953066,2.167301587301587,0.12041666666666666,81.025,2.2427528889442128,0.3608669588185751,0.7623832315724322,13.069739624097139,0.21347697302706575
0.6,0.01,4,180,17.320508075688775,chaos,8000,80,0.5456150793650792,0.3157613308850562,2.139682539682539,0.11444444444444443,82.075,2.2167274359963023,0.3692455313976117,0.7533551771856246,12.52173486762073,0.21364021758773005
0.6,0.01,6,180,17.320508075688775,chaos,8000,80,0.5449999999999999,0.3202291415744757,2.1316865079365073,0.11770833333333333,80.0125,2.270877797752322,0.36216417389253885,0.7585740778652339,13.007368584594156,0.21819511431244704
0.6,0.01,5,180,17.320508075688775,chaos,8000,80,0.5555158730158729,0.33610611647574756,2.2000396825396824,0.12097222222222222,80.5375,2.24994223497189,0.35911768835895774,0.7606506944259138,13.182767727235037,0.2226140261642048
0.6,0.01,7,180,17.320508075688775,chaos,8000,80,0.5508531746031745,0.328807319481289,2.21906746031746,0.12395833333333335,79.575,2.2775154363513876,0.3694174948139834,0.749560390503111,13.710196643988889,0.21537217325479957
0.6,0.01,8,180,17.320508075688775,chaos,8000,80,0.5455158730158729,0.31710803220312184,2.1519047619047615,0.12215277777777778,81.3125,2.2305920981761025,0.3607594105701657,0.7573452001760288,13.67231504175189,0.20614104163476776
0.6,0.01,9,180,17.320508075688775,chaos,8000,80,0.5721825396825395,0.33963143993767664,2.252182539682539,0.12847222222222224,79.5875,2.27520553736215,0.3708370102279547,0.7602429689711421,12.49856789816046,0.2177278946807759
0.6,0.01,10,180,17.320508075688775,chaos,8000,80,0.5452380952380952,0.31407351810668527,2.1532738095238093,0.11673611111111111,79.8375,2.277058840930102,0.3695340993887421,0.757099478056889,11.933969100083724,0.21905346610689333
0.6,0.01,11,180,17.320508075688775,chaos,8000,80,0.5483134920634919,0.3100997809356334,2.1682936507936503,0.11590277777777777,78.0125,2.323826585679297,0.3839719227871402,0.7403051044794641,13.573212804855586,0.19882537251143617
0.6,0.01,12,180,17.320508075688775,chaos,8000,80,0.5622619047619046,0.3263969359979099,2.173809523809523,0.12131944444444445,78.5125,2.31018991873817,0.36831226842221276,0.7541565496363098,13.563503792088223,0.20218931503298815
0.6,0.01,14,180,17.320508075688775,chaos,8000,80,0.5589285714285713,0.322550994014271,2.1831944444444438,0.12138888888888891,80.5,2.2561649465531755,0.36630562765855845,0.7650149044148391,11.99012783817673,0.20847203637806883
0.6,0.01,13,180,17.320508075688775,chaos,8000,80,0.5325,0.3173671090972012,2.084166666666666,0.11381944444444445,80.275,2.262247566879542,0.36509994257891154,0.7551650929943071,12.592411310363184,0.20759163655933363
0.6,0.01,15,180,17.320508075688775,chaos,8000,80,0.551547619047619,0.329994870253078,2.176626984126984,0.11993055555555557,79.7375,2.2764345647239477,0.3731878739614343,0.7598716790155855,13.064745200169394,0.2204943825345981
0.6,0.01,16,180,17.320508075688775,chaos,8000,80,0.560734126984127,0.33685657059822127,2.226170634920634,0.1252083333333333,79.2625,2.288596539491018,0.36667810349275937,0.754256048921454,12.387676989929275,0.22299730862507516
0.6,0.01,17,180,17.320508075688775,chaos,8000,80,0.5609523809523809,0.3204464828134421,2.1762698412698405,0.11986111111111111,79.55,2.287238041788,0.36190393438993007,0.763807980726513,11.604628302984816,0.2134495281704968
0.6,0.01,18,180,17.320508075688775,chaos,8000,80,0.580079365079365,0.32816172822787204,2.263234126984126,0.12708333333333333,79.8625,2.2749199685534043,0.37169227265300026,0.745606238659587,11.810134102617969,0.2079822061462116
0.6,0.01,19,180,17.320508075688775,chaos,8000,80,0.5443253968253968,0.3098771350115997,2.1145634920634917,0.11777777777777776,80.8375,2.249465926685704,0.36810856573498807,0.7624614625742103,13.875457761008471,0.2146238782277777
0.6,0.05,1,180,17.320508075688775,chaos,8000,80,0.5801388888888888,0.3357303841982812,2.255912698412698,0.12493055555555554,79.325,2.2978390991667696,0.37595746188198176,0.7604915828277488,12.268830812152256,0.20684991430432756
0.6,0.05,2,180,17.320508075688775,chaos,8000,80,0.5523611111111111,0.3187707418649875,2.1712499999999997,0.11673611111111111,80.2875,2.2566078215760212,0.36258874588043866,0.757253435035372,13.125095377083431,0.21089713149004136
0.6,0.05,0,180,17.320508075688775,chaos,8000,80,0.5419246031746031,0.3206984831366504,2.183055555555555,0.12326388888888891,81.2125,2.232694161848882,0.3804544134550241,0.7422757372289512,13.519898749270117,0.21537157084110806
0.6,0.05,4,180,17.320508075688775,chaos,8000,80,0.5702777777777778,0.32385001242580036,2.2591071428571423,0.1223611111111111,78.9,2.3007307488465494,0.3707545512616889,0.7555119440529212,13.32198477516389,0.21814505097799372
0.6,0.05,5,180,17.320508075688775,chaos,8000,80,0.5403174603174602,0.3200433173119148,2.1099801587301585,0.11361111111111111,80.4375,2.258570139440071,0.37100669621683063,0.7582175063281017,12.712987964646635,0.20422695470117508
0.6,0.05,3,180,17.320508075688775,chaos,8000,80,0.5396428571428571,0.3217835319979137,2.1762301587301587,0.12381944444444444,80.275,2.259822324305533,0.36452813711980314,0.755753345261248,13.471361456949642,0.2256467006436341
0.6,0.05,6,180,17.320508075688775,chaos,8000,80,0.5553571428571427,0.33290671900727936,2.185198412698412,0.12416666666666668,80.65,2.249264307948551,0.3583368493834829,0.7628175753734234,12.898719732346763,0.2211370236739772
0.6,0.05,7,180,17.320508075688775,chaos,8000,80,0.5606349206349205,0.33108950608241494,2.2465873015873012,0.1252083333333333,80.45,2.2565916782908553,0.36442147066934305,0.7511740960236205,12.878960129819154,0.21546228096537412
0.6,0.05,8,180,17.320508075688775,chaos,8000,80,0.5555555555555555,0.3106839013026182,2.2170634920634917,0.12465277777777777,80.6875,2.248517947753084,0.37027424074107324,0.7523823762972537,13.398955410974343,0.20567358246189774
